Name	conditionA	conditionB	log2FC	p_value	log10_pvalue
PC(17:0/16:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(17:0/18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(17:0/18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(17:0/20:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(17:0/20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(17:0/20:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(17:0/22:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(17:0/22:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(17:0/22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:0/12:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:0/14:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:0/14:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:0/16:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:0/18:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:0/18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:0/18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:0/18:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:0/18:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:0/20:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:0/20:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:0/20:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:0/20:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:0/20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:0/20:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:0/22:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:0/22:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:0/22:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:0/22:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:0/22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:1/14:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:1/16:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:1/18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:1/18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:1/18:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:1/20:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:1/20:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:1/20:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:1/20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:1/20:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:1/22:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:1/22:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:1/22:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:1/22:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:1/22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:2/16:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:2/18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:2/18:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:2/20:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:2/20:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:2/20:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:2/20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:2/20:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:2/22:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:2/22:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:2/22:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:2/22:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(18:2/22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(20:0/14:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(20:0/16:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(20:0/18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(20:0/18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(20:0/18:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(20:0/20:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(20:0/20:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(20:0/20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(20:0/20:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(20:0/22:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(20:0/22:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(20:0/22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(14:0/18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(14:0/18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(14:0/20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(14:0/22:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(14:0/22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(15:0/20:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(15:0/22:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(15:0/22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(16:0/14:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(16:0/16:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(16:0/16:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(16:0/18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(16:0/18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(16:0/18:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(16:0/20:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(16:0/20:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(16:0/20:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(16:0/20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(16:0/20:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(16:0/22:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(16:0/22:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(16:0/22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(17:0/18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(17:0/18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(17:0/20:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(17:0/20:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(17:0/20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(17:0/22:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(17:0/22:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(17:0/22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:0/14:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:0/14:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:0/15:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:0/16:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:0/16:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:0/17:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:0/18:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:0/18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:0/18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:0/18:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:0/18:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:0/20:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:0/20:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:0/20:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:0/20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:0/20:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:0/22:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:0/22:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:0/22:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:0/22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:1/14:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:1/16:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:1/18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:1/18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:1/18:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:1/20:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:1/20:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:1/20:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:1/20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:1/20:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:1/22:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:1/22:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:1/22:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:1/22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:2/14:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:2/16:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:2/18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:2/18:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:2/20:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:2/20:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:2/20:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:2/20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:2/20:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:2/22:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:2/22:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:2/22:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(18:2/22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(O-16:0/16:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(O-16:0/18:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(O-16:0/18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(O-16:0/18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(O-16:0/18:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(O-16:0/20:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(O-16:0/20:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(O-16:0/20:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(O-16:0/20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(O-16:0/20:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(O-16:0/22:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(O-16:0/22:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(O-16:0/22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(O-18:0/16:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(O-18:0/16:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(O-18:0/18:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(O-18:0/18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(O-18:0/18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(O-18:0/18:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(O-18:0/20:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(O-18:0/20:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(O-18:0/20:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(O-18:0/20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(O-18:0/20:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(O-18:0/22:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(O-18:0/22:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(O-18:0/22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-14:0/18:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-14:0/18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-16:0/16:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-16:0/16:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-16:0/18:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-16:0/18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-16:0/18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-16:0/18:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-16:0/20:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-16:0/20:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-16:0/20:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-16:0/20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-16:0/20:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-16:0/22:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-16:0/22:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-16:0/22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-16:1/18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:0/16:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:0/16:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:0/18:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:0/18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:0/18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:0/18:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:0/20:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:0/20:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:0/20:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:0/20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:0/20:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:0/22:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:0/22:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:0/22:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:0/22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:1/16:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:1/16:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:1/18:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:1/18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:1/18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:1/18:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:1/20:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:1/20:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:1/20:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:1/20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:1/20:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:1/22:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:1/22:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:1/22:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:1/22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:2/18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:2/20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PE(P-18:2/22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
SM(14:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
SM(16:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
SM(18:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
SM(18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
SM(20:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
SM(20:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
SM(22:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
SM(22:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
SM(24:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
SM(24:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
SM(26:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
SM(26:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG36:0-FA12:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG38:0-FA12:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG40:0-FA12:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG40:0-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG40:0-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG42:0-FA12:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG42:0-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG42:0-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG42:1-FA12:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG42:1-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG42:1-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG42:1-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG42:1-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG42:2-FA12:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG42:2-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG44:0-FA12:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG44:0-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG44:0-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG44:0-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG44:1-FA12:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG44:1-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG44:1-FA14:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG44:1-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG44:1-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG44:1-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG44:2-FA12:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG44:2-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG44:2-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG44:2-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG44:2-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG44:2-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG44:3-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG45:0-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG45:0-FA15:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG45:0-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG45:1-FA15:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG45:1-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG45:1-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG46:0-FA12:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG46:0-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG46:0-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG46:0-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG46:1-FA12:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG46:1-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG46:1-FA14:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG46:1-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG46:1-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG46:1-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG46:1-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG46:2-FA12:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG46:2-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG46:2-FA14:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG46:2-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG46:2-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG46:2-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG46:2-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG46:3-FA12:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG46:3-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG46:3-FA14:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG46:3-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG46:3-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG46:3-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG46:3-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG46:3-FA18:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG46:4-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG47:0-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG47:0-FA15:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG47:0-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG47:0-FA17:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG47:1-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG47:1-FA15:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG47:1-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG47:1-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG47:1-FA17:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG47:1-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG47:2-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG47:2-FA15:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG47:2-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG47:2-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG47:2-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:0-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:0-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:0-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:1-FA12:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:1-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:1-FA14:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:1-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:1-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:1-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:1-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:2-FA12:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:2-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:2-FA14:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:2-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:2-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:2-FA18:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:2-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:2-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:3-FA12:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:3-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:3-FA14:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:3-FA16:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:3-FA16:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:3-FA18:1	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:3-FA18:2	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:3-FA18:3	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:4-FA12:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
TAG48:4-FA14:0	Healthy_smoker	Healthy_non smoker	NA	NA	NA
